,label,text
7157,0,"kwan makes the mix-and- match metaphors intriguing , while lulling us into torpor with his cultivated allergy to action ."
7158,0,nothing more substantial than a fitfully clever doodle .
7159,1,"a memorable experience that , like many of his works , presents weighty issues colorfully wrapped up in his own idiosyncratic strain of kitschy goodwill ."
7160,0,"bears resemblance to , and shares the weaknesses of , too many recent action-fantasy extravaganzas in which special effects overpower cogent story-telling and visual clarity during the big action sequences ."
7161,0,"not a cheap slasher flick , as the subject matter would suggest , but is a little like a nature film , showing a patient predator and his foolish prey ."
7162,0,there's not enough here to justify the almost two hours .
7163,1,a poignant lyricism runs through balzac and the little chinese seamstress that transforms this story about love and culture into a cinematic poem .
7164,1,"the movie ultimately relies a bit too heavily on grandstanding , emotional , rocky-like moments . . . but it's such a warm and charming package that you'll feel too happy to argue much ."
7165,0,"outside of burger's desire to make some kind of film , it's really unclear why this project was undertaken"
7166,0,"although barbershop boasts some of today's hottest and hippest acts from the world of television , music and stand-up comedy , this movie strangely enough has the outdated swagger of a shameless 70s blaxploitation shuck-and-jive sitcom ."
7167,0,"glib , satirical documentary that fudges facts , makes facile points and engages in the cinematic equivalent of tabloid journalism ."
7168,0,"[it's] a prison soccer movie starring charismatic tough guy vinnie jones , but it had too much spitting for me to enjoy ."
7169,1,"despite its old-hat set-up and predictable plot , empire still has enough moments to keep it entertaining ."
7170,0,"despite its raucous intent , xxx is as conventional as a nike ad and as rebellious as spring break ."
7171,1,what a bewilderingly brilliant and entertaining movie this is .
7172,0,a hysterical yet humorless disquisition on the thin line between sucking face and literally sucking face .
7173,1,"in a summer overrun with movies dominated by cgi aliens and super heroes , it revigorates the mind to see a feature that concentrates on people , a project in which the script and characters hold sway ."
7174,1,a hypnotic cyber hymn and a cruel story of youth culture .
7175,0,"a 'girls gone wild' video for the boho art-house crowd , the burning sensation isn't a definitive counter-cultural document -- its makers aren't removed and inquisitive enough for that ."
7176,0,. . . [a] strained comedy that jettisons all opportunities for rock to make his mark by serving up the usual chaotic nonsense .
7177,0,"there is no entry portal in the rules of attraction , and i spent most of the movie feeling depressed by the shallow , selfish , greedy characters ."
7178,1,"this is not chabrol's best , but even his lesser works outshine the best some directors can offer ."
7179,1,"jose campanella delivers a loosely autobiographical story brushed with sentimentality but brimming with gentle humor , bittersweet pathos , and lyric moments that linger like snapshots of memory ."
7180,1,a wild ride juiced with enough energy and excitement for at least three films .
7181,1,"a summer entertainment adults can see without feeling embarrassed , but it could have been more ."
7182,1,"de oliveira creates an emotionally rich , poetically plump and visually fulsome , but never showy , film whose bittersweet themes are reinforced and brilliantly personified by michel piccoli ."
7183,1,"for once , a movie does not proclaim the truth about two love-struck somebodies , but permits them time and space to convince us of that all on their own ."
7184,0,"meyjes focuses too much on max when he should be filling the screen with this tortured , dull artist and monster-in-the- making ."
7185,0,"there's no palpable chemistry between lopez and male lead ralph fiennes , plus the script by working girl scribe kevin wade is workmanlike in the extreme ."
7186,0,"an inexperienced director , mehta has much to learn ."
7187,1,"vibrantly colored and beautifully designed , metropolis is a feast for the eyes ."
7188,0,an awkwardly garish showcase that diverges from anything remotely probing or penetrating .
7189,1,k-19 : the widowmaker is a great yarn .
7190,1,the entire cast is extraordinarily good .
7191,1,"stephen rea , aidan quinn , and alan bates play desmond's legal eagles , and when joined by brosnan , the sight of this grandiloquent quartet lolling in pretty irish settings is a pleasant enough thing , 'tis ."
7192,1,moving and vibrant .
7193,1,if you dig on david mamet's mind tricks . . . rent this movie and enjoy !
7194,0,looks and feels like a project better suited for the small screen .
7195,0,anyone who can count to five ( the film's target market ? ) can see where this dumbed-down concoction is going .
7196,1,"the movie does its best to work us over , with second helpings of love , romance , tragedy , false dawns , real dawns , comic relief , two separate crises during marriage ceremonies , and the lush scenery of the cotswolds ."
7197,0,"a slight and obvious effort , even for one whose target demographic is likely still in the single digits , age-wise ."
7198,1,"a well-done film of a self-reflexive , philosophical nature ."
7199,0,it's a bad sign in a thriller when you instantly know whodunit .
